file_name	new addition	species	neighbour_count	rgg_gene_count
GCA_029234045	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36089 chromosome MGCS360898, complete sequence.	1	2
GCA_029234065	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36083 chromosome MGCS36083, complete sequence.	1	3
GCA_029234095	False	Streptococcus dysgalactiae subsp. equisimilis strain MGGS36055 chromosome MGGS36055, complete sequence.	0	3
GCA_029234115	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36044 chromosome MGCS36044, complete sequence.	1	3
GCA_029234135	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35957 chromosome MGCS35957, complete sequence.	1	3
GCA_029234155	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35823 chromosome MGCS35823, complete sequence.	0	3
GCA_029234175	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35922 extrachromosomal.	1	3
GCA_029278525	False	Streptococcus agalactiae strain Guangzhou-SAG092 chromosome, complete genome.	0	2
GCA_029280505	False	Streptococcus pyogenes strain 1039 chromosome, complete genome.	0	3
GCA_029280565	False	Streptococcus pyogenes strain 1042 chromosome, complete genome.	0	3
GCA_029280585	False	Streptococcus pyogenes strain 1133 chromosome, complete genome.	0	3
GCA_029323775	False	Streptococcus pyogenes strain 1004 chromosome, complete genome.	0	3
GCA_029537275	False	Streptococcus agalactiae strain Guangzhou-SAG036 chromosome, complete genome.	0	1
GCA_029542025	False	Streptococcus suis strain Transconjugant cAKJ47-2 chromosome, complete genome.	1	1
GCA_029542045	False	Streptococcus parasuis strain SFJ45 chromosome, complete genome.	1	2
GCA_029542065	False	Streptococcus suis strain Transconjugant cSFJ45 chromosome, complete genome.	1	1
GCA_029542385	False	Streptococcus suis strain SS/UPM/MY/F001 chromosome, complete genome.	1	4
GCA_029625255	False	Streptococcus agalactiae strain S5 chromosome, complete genome.	0	2
GCA_029625275	False	Streptococcus agalactiae strain S1 chromosome, complete genome.	1	3
GCA_029625395	False	Streptococcus pluranimalium strain SP28 chromosome, complete genome.	0	0
GCA_029625415	False	Streptococcus ruminicola strain CNU_77-47 chromosome, complete genome.	1	8
GCA_029637645	False	Streptococcus pyogenes strain 1044 chromosome, complete genome.	0	3
GCA_029691405	False	Streptococcus sp. D7B5 chromosome, complete genome.	1	4
GCA_029866925	False	Streptococcus macedonicus strain SGM CIP105683 chromosome, complete genome.	0	5
GCA_029910475	False	Streptococcus equi strain Kargaly-22 chromosome, complete genome.	0	4
GCA_029917085	False	Streptococcus agalactiae strain CS2108 chromosome, complete genome.	0	2
GCA_029948085_1	True	Streptococcus taonis strain ST22-14 NODE_9_length_108251_cov_206.828, whole genome shotgun sequence	0	0
GCA_030020365	False	Streptococcus iniae strain DFSM220524 chromosome, complete genome.	0	2
GCA_030020405	False	Streptococcus iniae strain GXAS200705 chromosome, complete genome.	0	2
GCA_030028375	False	Streptococcus pneumoniae strain 105_Kz chromosome, complete genome.	0	5
GCA_030034695	False	Streptococcus dysgalactiae subsp. equisimilis strain UT_120444 chromosome, complete genome.	0	4
GCA_030034715	False	Streptococcus dysgalactiae subsp. equisimilis strain UT_10236 chromosome, complete genome.	1	3
GCA_030078235	False	Mutant Streptococcus agalactiae strain CNCTC 10/84 dCas9, complete genome.	0	2
GCA_030078255	False	Mutant Streptococcus agalactiae strain A909 sCas9, complete genome.	0	2
GCA_030078275	False	Mutant Streptococcus agalactiae strain A909 sCas9revertant, complete genome.	0	2
GCA_030078295	False	Mutant Streptococcus agalactiae strain CNCTC 10/84 sCas9, complete genome.	0	2
GCA_030078315	False	Mutant Streptococcus agalactiae strain CNCTC 10/84 sCas9revertant, complete genome.	0	2
GCA_030078335	False	Mutant Streptococcus agalactiae strain A909 dCas9, complete genome.	0	2
GCA_030078355	False	Mutant Streptococcus agalactiae strain CNCTC 10/84 Cas9 AEKOrevertant, complete genome.	0	2
GCA_030078375	False	Mutant Streptococcus agalactiae strain CNCTC 10/84 Cas9 AEKO, complete genome.	0	2
GCA_030078395	False	Mutant Streptococcus agalactiae strain A909 Cas9 AEKOrevertant, complete genome.	0	2
GCA_030078415	False	Mutant Streptococcus agalactiae strain A909 Cas9 AEKO, complete genome.	0	2
GCA_030127445	False	Streptococcus pneumoniae strain BM6001 chromosome, complete genome.	0	5
GCA_030284685_1	True	Streptococcus raffinosi strain VTCC 12812 NODE_9_length_107831_cov_223.426750, whole genome shotgun sequence	0	1
GCA_030291215	False	Streptococcus dysgalactiae subsp. equisimilis strain TPCH-F37 chromosome, complete genome.	0	4
GCA_030294905	False	Streptococcus mutans LP13 DNA, complete genome.	1	2
GCA_030323365	False	Streptococcus agalactiae strain GBSIR0001 chromosome, complete genome.	0	2
GCA_030378185	False	Streptococcus parasuis strain 7500 chromosome, complete genome.	0	1
GCA_030480405	False	Streptococcus equi subsp. zooepidemicus strain BJ-1 chromosome, complete genome.	1	7
GCA_030489705	False	Streptococcus agalactiae COH1 chromosome, complete genome.	0	1
GCA_030489725	False	Streptococcus agalactiae strain NEM316 chromosome, complete genome.	0	2
GCA_030582735	False	Streptococcus iniae strain LSSM211007SI chromosome, complete genome.	0	2
GCA_030717745	False	Streptococcus pneumoniae strain H1900 chromosome, complete genome.	0	6
GCA_030717785	False	Streptococcus pneumoniae strain L1900 chromosome, complete genome.	0	6
GCA_030732225	False	Streptococcus iniae strain BH15-2 chromosome, complete genome.	0	2
GCA_030732245	False	Streptococcus iniae strain BH16-24 chromosome, complete genome.	0	2
GCA_030812835_1	True	Streptococcus moroccensis strain DSM 105143 Ga0480510_57, whole genome shotgun sequence	0	0
GCA_030846755	False	Streptococcus thermophilus strain CICC 20372 chromosome, complete genome.	2	4
GCA_030908265	False	Streptococcus agalactiae strain 50/20-09 chromosome, complete genome.	0	2
GCA_030908305	False	Streptococcus agalactiae strain 03/19-13 chromosome, complete genome.	0	2
GCA_030908345	False	Streptococcus agalactiae strain 18/19-02 chromosome, complete genome.	0	2
GCA_031191225	False	Streptococcus mitis strain LMG 14557 chromosome, complete genome.	0	4
GCA_031192325	False	Streptococcus salivarius strain LMG 11489 chromosome, complete genome.	0	2
GCA_031202875	False	Streptococcus agalactiae strain BCJB4361 chromosome, complete genome.	0	2
GCA_031202895	False	Streptococcus agalactiae strain BCJB3586 chromosome, complete genome.	0	2
GCA_031203395	False	Streptococcus agalactiae strain BCJB3344 chromosome, complete genome.	0	2
GCA_031203445	False	Streptococcus agalactiae strain BCJB3343 chromosome, complete genome.	0	2
GCA_031203465	False	Streptococcus agalactiae strain BCJB2983 chromosome, complete genome.	0	2
GCA_031203715	False	Streptococcus agalactiae strain BCJB1835 chromosome, complete genome.	0	2
GCA_031582885	False	Streptococcus parasanguinis strain B-1756 chromosome, complete genome.	0	3
GCA_031584935	False	Streptococcus agalactiae strain Alim_agalac_1000 chromosome, complete genome.	0	2
GCA_031767395	False	Streptococcus suis strain NLS50 chromosome, complete genome.	0	0
GCA_031767605	False	Streptococcus suis strain NLS40 chromosome, complete genome.	0	1
GCA_031767625	False	Streptococcus suis strain 1522228 chromosome, complete genome.	0	1
GCA_031767645	False	Streptococcus suis strain TMW_SS028 chromosome, complete genome.	0	4
GCA_032147025	False	Streptococcus suis strain ID32563 chromosome, complete genome.	0	2
GCA_032147105	False	Streptococcus suis strain ID24665 chromosome, complete genome.	0	2
GCA_032163505	False	Streptococcus parasanguinis strain 30.8.10 chromosome, complete genome.	1	4
GCA_032230435	False	Streptococcus suis strain ID26102 chromosome, complete genome.	0	2
GCA_032230945	False	Streptococcus suis strain ID34567 chromosome, complete genome.	0	2
GCA_032230965	False	Streptococcus suis strain ID48908 chromosome, complete genome.	0	2
GCA_032230985	False	Streptococcus suis strain 1652329 chromosome, complete genome.	0	1
GCA_032231005	False	Streptococcus suis strain 1547095 chromosome, complete genome.	0	1
GCA_032340315	False	Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006 chromosome, complete genome.	0	5
GCA_032387735	False	Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A chromosome, complete genome.	0	4
GCA_032594915	False	Streptococcus sp. 29896 chromosome, complete genome.	0	1
GCA_032594915_1	True	Streptococcus suivaginalis strain 29896 chromosome, complete genome	0	1
GCA_032594935	False	Streptococcus sp. 29892 chromosome, complete genome.	0	2
GCA_032595075	False	Streptococcus sp. 29887 chromosome, complete genome.	0	0
GCA_032595075_1	True	Streptococcus iners strain 29887 chromosome, complete genome	0	0
GCA_032611355	False	Streptococcus pluranimalium strain SP21-2 chromosome, complete genome.	0	0
GCA_032616015	False	Streptococcus iniae strain Si 7-21 chromosome, complete genome.	0	2
GCA_032616875	False	Streptococcus iniae strain Si 6-21 chromosome, complete genome.	0	2
GCA_032617675	False	Streptococcus iniae strain P3SAB chromosome, complete genome.	0	2
GCA_032618495	False	Streptococcus iniae strain Si 4-21 chromosome, complete genome.	0	2
GCA_032619275	False	Streptococcus iniae strain Si 1-19 chromosome, complete genome.	0	2
GCA_032623075	False	Streptococcus iniae strain CB Si-1 chromosome, complete genome.	0	2
GCA_032624055	False	Streptococcus iniae strain Si 8-21 chromosome, complete genome.	0	2
GCA_032880625	False	Streptococcus parauberis strain KRS02083 chromosome, complete genome.	1	1
GCA_032883655	False	Streptococcus pneumoniae strain ATCC 700671 chromosome, complete genome.	0	5
GCA_032937075	False	Streptococcus intermedius strain XH2169 chromosome, complete genome.	0	4
GCA_033036375	False	Streptococcus equi subsp. equi strain HTP133 chromosome, complete genome.	0	6
GCA_033036395	False	Streptococcus equi subsp. equi strain HTP232 chromosome, complete genome.	0	6
GCA_033036835	False	Streptococcus equi subsp. equi strain HT1112 chromosome, complete genome.	0	6
GCA_033037175	False	Streptococcus equi subsp. zooepidemicus strain ZHZ211 chromosome, complete genome.	3	6
GCA_033037495	False	Streptococcus equi subsp. zooepidemicus strain JMC111 chromosome, complete genome.	3	6
GCA_033037535	False	Streptococcus equi subsp. zooepidemicus strain HT321 chromosome, complete genome.	0	8
GCA_033037575	False	Streptococcus equi subsp. equi strain XJ5012 chromosome, complete genome.	0	5
GCA_033096025	False	Streptococcus pneumoniae PZ900700003 DNA, complete genome.	0	6
GCA_033096045	False	Streptococcus pneumoniae PZ900700005 DNA, complete genome.	0	4
GCA_033096065	False	Streptococcus pneumoniae PZ900700006 DNA, complete genome.	0	4
GCA_033096085	False	Streptococcus pneumoniae PZ900700007 DNA, complete genome.	0	5
GCA_033096105	False	Streptococcus pneumoniae PZ900700009 DNA, complete genome.	0	6
GCA_033096125	False	Streptococcus pneumoniae PZ900700012 DNA, complete genome.	0	7
GCA_033096145	False	Streptococcus pneumoniae PZ900700014 DNA, complete genome.	0	6
GCA_033096165	False	Streptococcus pneumoniae PZ900700027 DNA, complete genome.	0	4
GCA_033096185	False	Streptococcus pneumoniae PZ900700038 DNA, complete genome.	0	4
GCA_033096205	False	Streptococcus pneumoniae PZ900700054 DNA, complete genome.	0	5
GCA_033096225	False	Streptococcus pneumoniae PZ900700063 DNA, complete genome.	0	6
GCA_033096245	False	Streptococcus pneumoniae PZ900700097 DNA, complete genome.	0	5
GCA_033096265	False	Streptococcus pneumoniae PZ900700119 DNA, complete genome.	0	6
GCA_033096285	False	Streptococcus pneumoniae PZ900700178 DNA, complete genome.	0	5
GCA_033096305	False	Streptococcus pneumoniae PZ900700406 DNA, complete genome.	0	8
GCA_033096325	False	Streptococcus pneumoniae PZ900701114 DNA, complete genome.	2	7
GCA_033096345	False	Streptococcus pneumoniae PZ900701208 DNA, complete genome.	0	4
GCA_033096365	False	Streptococcus pneumoniae PZ900701541 DNA, complete genome.	0	5
GCA_033096385	False	Streptococcus pneumoniae PZ900701549 DNA, complete genome.	0	5
GCA_033100055	False	Streptococcus pneumoniae strain ST62 chromosome, complete genome.	0	5
GCA_033100235	False	Streptococcus pasteurianus strain WUSP082 chromosome, complete genome.	0	4
GCA_033142835	False	Streptococcus pneumoniae strain 21334 chromosome, complete genome.	0	5
GCA_033144075	False	Streptococcus pneumoniae strain 16H2092 chromosome, complete genome.	0	6
GCA_033144835	False	Streptococcus pneumoniae strain 16P4028 chromosome, complete genome.	0	6
GCA_033145555	False	Streptococcus pneumoniae strain LYP chromosome, complete genome.	0	5
GCA_033146375	False	Streptococcus pneumoniae strain 15H4024 chromosome, complete genome.	0	5
GCA_033147055	False	Streptococcus pneumoniae strain 16H3071-2 chromosome, complete genome.	0	4
GCA_033147875	False	Streptococcus pneumoniae strain 16P2012-2 chromosome, complete genome.	0	5
GCA_033148655	False	Streptococcus pneumoniae strain 20824-4 chromosome, complete genome.	0	6
GCA_033149375	False	Streptococcus pneumoniae strain 02H2025 chromosome, complete genome.	0	6
GCA_033150235	False	Streptococcus pneumoniae strain 16H2041 chromosome, complete genome.	0	5
GCA_033151055	False	Streptococcus pneumoniae strain 17023 chromosome, complete genome.	0	6
GCA_033152035	False	Streptococcus pneumoniae strain 15P3054 chromosome, complete genome.	0	7
GCA_033152795	False	Streptococcus pneumoniae strain 20614-6 chromosome, complete genome.	0	5
GCA_033165855	False	Streptococcus pneumoniae strain ZGX chromosome, complete genome.	0	5
GCA_033166735	False	Streptococcus pneumoniae strain LM chromosome, complete genome.	0	5
GCA_033167795	False	Streptococcus pneumoniae strain 11012 chromosome, complete genome.	0	7
GCA_033169215	False	Streptococcus pneumoniae strain OXT chromosome, complete genome.	0	5
GCA_033344055	False	Streptococcus parasuis strain 221006 chromosome, complete genome.	3	3
GCA_033798805	False	Streptococcus agalactiae strain R31-snf2-MTast1 chromosome, complete genome.	0	1
GCA_033798825	False	Streptococcus agalactiae strain R92-rpsI chromosome, complete genome.	0	1
GCA_033798845	False	Streptococcus agalactiae strain R31-snf2-MTase2 chromosome, complete genome.	0	2
GCA_033798865	False	Streptococcus agalactiae strain SagR92 chromosome, complete genome.	0	1
GCA_033798885	False	Streptococcus agalactiae strain SagR31 chromosome, complete genome.	0	2
GCA_033798905	False	Streptococcus agalactiae strain SagR40 chromosome, complete genome.	0	1
GCA_033798925	False	Streptococcus agalactiae strain R31-snf2 chromosome, complete genome.	0	2
GCA_034047115	False	Streptococcus suis strain cnzyss2-311 chromosome, complete genome.	1	1
GCA_034134805	False	Streptococcus sp. S5 chromosome, complete genome.	1	4
GCA_034134805_1	True	Streptococcus lingualis strain S5 chromosome, complete genome	0	4
GCA_034137685	False	Streptococcus sp. S1 chromosome, complete genome.	0	4
GCA_034137685_1	True	Streptococcus dentalis strain S1 chromosome, complete genome	0	4
GCA_034329605	False	Streptococcus agalactiae strain SagR40_TC chromosome, complete genome.	0	1
GCA_034422155	False	Streptococcus pneumoniae strain 21011 chromosome, complete genome.	0	6
GCA_034422215	False	Streptococcus pneumoniae strain 16H2017-2 chromosome, complete genome.	0	5
GCA_034422275	False	Streptococcus pneumoniae strain 05H0020-2 chromosome, complete genome.	0	5
GCA_034422335	False	Streptococcus pneumoniae strain 15P2112 chromosome, complete genome.	0	5
GCA_034422635	False	Streptococcus pneumoniae strain UK34 chromosome, complete genome.	0	3
GCA_034430055	False	Streptococcus pyogenes strain NV28 chromosome, complete genome.	0	3
GCA_034432415	False	Streptococcus pyogenes strain NV27 chromosome, complete genome.	0	3
GCA_034434355	False	Streptococcus pyogenes strain NV1 chromosome, complete genome.	0	3
GCA_034436135	False	Streptococcus pyogenes strain NV6 chromosome, complete genome.	0	3
GCA_034440185	False	Streptococcus suis strain 2022WUSS148 chromosome, complete genome.	0	5
GCA_035544715_1	True	Streptococcus gingivalis strain S2 contig2, whole genome shotgun sequence	0	1
GCA_035620135	False	Streptococcus pyogenes strain CQMU_CQ01 chromosome, complete genome.	0	3
GCA_035666155	False	Streptococcus dysgalactiae strain lu24 chromosome, complete genome.	0	3
GCA_035758325	False	Streptococcus thermophilus strain SCB0351 chromosome, complete genome.	3	6
GCA_035918415	False	Streptococcus pyogenes strain 11RS100 chromosome, complete genome.	0	3
GCA_035918435	False	Streptococcus pyogenes strain SS1445 chromosome, complete genome.	0	3
GCA_035918455	False	Streptococcus pyogenes strain SS1366 chromosome, complete genome.	0	3
GCA_035918475	False	Streptococcus pyogenes strain 2907-97 chromosome, complete genome.	0	3
GCA_035918495	False	Streptococcus pyogenes strain D641 chromosome, complete genome.	0	3
GCA_035918515	False	Streptococcus pyogenes strain 6745-99 chromosome, complete genome.	0	3
GCA_035918535	False	Streptococcus pyogenes strain A946 chromosome, complete genome.	0	3
GCA_035918555	False	Streptococcus pyogenes strain CT95-157 chromosome, complete genome.	0	3
GCA_035918575	False	Streptococcus pyogenes strain AW-534 chromosome, complete genome.	0	3
GCA_035918595	False	Streptococcus pyogenes strain 6702-99 chromosome, complete genome.	0	3
GCA_036320595	False	Streptococcus suis strain HB18 chromosome, complete genome.	1	1
GCA_036322915	False	Streptococcus pneumoniae PF1 DNA, complete genome.	0	4
GCA_036322935	False	Streptococcus pneumoniae PF2 DNA, complete genome.	0	6
GCA_036322955	False	Streptococcus pneumoniae Pne2 DNA, complete genome.	0	6
GCA_036322975	False	Streptococcus pneumoniae Pne3 DNA, complete genome.	0	6
GCA_036322995	False	Streptococcus pneumoniae Pne4 DNA, complete genome.	0	5
GCA_036323015	False	Streptococcus pneumoniae Sep1 DNA, complete genome.	0	5
GCA_036323035	False	Streptococcus pneumoniae Sep2 DNA, complete genome.	0	6
GCA_036323055	False	Streptococcus pneumoniae Sep3 DNA, complete genome.	0	4
GCA_036323075	False	Streptococcus pneumoniae Sep4 DNA, complete genome.	0	8
GCA_036323095	False	Streptococcus pneumoniae Sep5 DNA, complete genome.	0	5
GCA_036323375	False	Streptococcus pneumoniae 21P20 DNA, complete genome.	0	5
GCA_036347555	False	Streptococcus pyogenes strain Spyo01 chromosome, complete genome.	0	3
GCA_036347575	False	Streptococcus pyogenes strain Spyo06 chromosome, complete genome.	0	3
GCA_036347595	False	Streptococcus pyogenes strain Spyo09 chromosome, complete genome.	0	3
GCA_036353505	False	Streptococcus pyogenes strain Isolate 21 chromosome, complete genome.	0	3
GCA_036509575	False	Streptococcus pneumoniae Sep6 DNA, complete genome.	0	5
GCA_036815195	False	Streptococcus dysgalactiae subsp. equisimilis strain NS3396 chromosome, complete genome.	0	6
GCA_036923315	False	Streptococcus thermophilus strain TCI633 chromosome, complete genome.	2	5
GCA_037076355	False	Streptococcus sp. SP4011 DNA, complete genome.	0	7
GCA_037076355_1	True	Streptococcus parapneumoniae strain SP4011 chromosome, complete genome	0	7
GCA_037217205	False	Streptococcus agalactiae strain XM_1 chromosome, complete genome.	0	1
GCA_037240675	False	Streptococcus agalactiae strain SagR40_TC_rplL chromosome, complete genome.	0	2
GCA_037242635	False	Streptococcus agalactiae strain SagR272_TC chromosome, complete genome.	0	2
GCA_037244275	False	Streptococcus agalactiae strain SagR92_TC_rpsI chromosome, complete genome.	0	1
GCA_037246145	False	Streptococcus agalactiae strain SagR266_TC_rplL chromosome, complete genome.	0	1
GCA_037248035	False	Streptococcus agalactiae strain SagR266 chromosome, complete genome.	0	1
GCA_037764615	False	Streptococcus pyogenes strain strain MGAS2221 chromosome, complete genome.	0	3
GCA_037940715	False	Streptococcus suis strain YA chromosome, complete genome.	0	0
GCA_037963785	False	Streptococcus sp. FSL W8-0197 chromosome, complete genome.	0	3
GCA_037966635	False	Streptococcus sp. FSL W7-1342 chromosome, complete genome.	0	2
GCA_037967965	False	Streptococcus sp. FSL R7-0248 chromosome, complete genome.	0	2
GCA_038049945	False	Streptococcus thermophilus strain TCI125 chromosome, complete genome.	4	7
GCA_038385395	False	Streptococcus pyogenes strain MGAS37856 chromosome, complete genome.	0	3
GCA_038386885	False	Streptococcus pyogenes strain MGAS37835 chromosome, complete genome.	0	3
GCA_038388625	False	Streptococcus pyogenes strain MGAS37830 chromosome, complete genome.	0	3
GCA_038390225	False	Streptococcus pyogenes strain MGAS37827 chromosome, complete genome.	0	3
GCA_038390915	False	Streptococcus pyogenes strain MGAS37824 chromosome, complete genome.	0	3
GCA_038431325	False	Streptococcus pneumoniae strain 2018N21-288 chromosome, complete genome.	0	5
GCA_038431465	False	Streptococcus pneumoniae strain 2018C08-270 chromosome, complete genome.	0	5
GCA_038431575	False	Streptococcus pneumoniae strain 2016C10-332 chromosome, complete genome.	0	6
GCA_038431685	False	Streptococcus pneumoniae strain 2016S11-245 chromosome, complete genome.	0	4
GCA_038431715	False	Streptococcus pneumoniae strain 2014S11-203 chromosome, complete genome.	0	5
GCA_038431725	False	Streptococcus pneumoniae strain 2014C08-275 chromosome, complete genome.	0	4
GCA_038431755	False	Streptococcus pneumoniae strain 2008C09-280 chromosome, complete genome.	0	6
GCA_038431765	False	Streptococcus pneumoniae strain 2008C09-276 chromosome, complete genome.	0	5
GCA_038431775	False	Streptococcus pneumoniae strain 2008C04-309 chromosome, complete genome.	0	5
GCA_038431785	False	Streptococcus pneumoniae strain 2006C08-243 chromosome, complete genome.	0	5
GCA_038630745	False	Streptococcus sp. FSL K6-1323 chromosome, complete genome.	1	3
GCA_038650695	False	Streptococcus suis strain Ss2301 chromosome, complete genome.	1	1
GCA_039619335	False	Streptococcus pyogenes strain 318231 chromosome, complete genome.	0	3
GCA_039781665	False	Streptococcus thermophilus strain 4052 chromosome, complete genome.	3	7
GCA_039782795	False	Streptococcus thermophilus strain 90728 chromosome, complete genome.	1	6
GCA_039783105	False	Streptococcus thermophilus strain 90729 chromosome, complete genome.	1	6
GCA_039783195	False	Streptococcus thermophilus strain 90730 chromosome, complete genome.	3	7
GCA_039783225	False	Streptococcus thermophilus strain CNRZ760 chromosome, complete genome.	1	7
GCA_039783255	False	Streptococcus thermophilus strain MM1 chromosome, complete genome.	3	7
GCA_039783285	False	Streptococcus thermophilus strain MM20 chromosome, complete genome.	4	7
GCA_039783295	False	Streptococcus thermophilus strain R1 chromosome, complete genome.	2	6
GCA_039783405	False	Streptococcus thermophilus strain ST19 chromosome, complete genome.	4	7
GCA_039783475	False	Streptococcus thermophilus strain AVA1121 chromosome, complete genome.	1	4
GCA_039783625	False	Streptococcus thermophilus strain CNRZ302 chromosome, complete genome.	2	5
GCA_039783635	False	Streptococcus thermophilus strain CNRZ1575 chromosome, complete genome.	2	4
GCA_039783785	False	Streptococcus thermophilus strain CNRZ887 chromosome, complete genome.	3	7
GCA_039783955	False	Streptococcus thermophilus strain 4145 chromosome, complete genome.	2	5
GCA_039784265	False	Streptococcus thermophilus strain 1A chromosome, complete genome.	2	6
GCA_039784555	False	Streptococcus thermophilus strain 4021 chromosome, complete genome.	2	6
GCA_039784805	False	Streptococcus thermophilus strain AVA116 chromosome, complete genome.	1	5
GCA_039784855	False	Streptococcus thermophilus strain CNRZ1202 chromosome, complete genome.	1	6
GCA_039784885	False	Streptococcus thermophilus strain ST128 chromosome, complete genome.	2	5
GCA_039784895	False	Streptococcus thermophilus strain ST55 chromosome, complete genome.	3	9
GCA_039784985	False	Streptococcus thermophilus strain 4147 chromosome, complete genome.	3	7
GCA_040207525	False	Streptococcus sp. KHUD_010 chromosome, complete genome.	0	3
GCA_040225085_1	True	Streptococcus jiangjianxini strain ZJ99 Scaffold50_1, whole genome shotgun sequence	0	0
GCA_040364775	False	Streptococcus salivarius NBRC 13956 DNA, complete genome: sequence1.	0	2
GCA_040545225_1	True	Streptococcus rupicaprae strain DSM 28303 Ga0480211_60, whole genome shotgun sequence	2	2
GCA_040545265_1	True	Streptococcus porcorum strain DSM 28302 Ga0480210_69, whole genome shotgun sequence	0	0
GCA_040545695_1	True	Streptococcus gallinaceus strain DSM 15349 Ga0480208_13, whole genome shotgun sequence	0	0
GCA_040687855	False	Streptococcus pneumoniae strain SN36255 chromosome, complete genome.	0	4
GCA_040687865	False	Streptococcus pneumoniae strain SP264 chromosome, complete genome.	0	6
GCA_040687875	False	Streptococcus pneumoniae strain TL7/1993 chromosome, complete genome.	0	5
GCA_040687885	False	Streptococcus pneumoniae strain Spn1439-106 chromosome, complete genome.	0	5
GCA_040687895	False	Streptococcus pneumoniae strain DCC1476 chromosome, complete genome.	0	5
GCA_040687905	False	Streptococcus pneumoniae strain PJ755/1 chromosome, complete genome.	0	3
GCA_040687915	False	Streptococcus pneumoniae strain M264-3 chromosome, complete genome.	0	5
GCA_040687925	False	Streptococcus pneumoniae strain DP1322 chromosome, complete genome.	0	6
GCA_040687935	False	Streptococcus pneumoniae strain BHN418 chromosome, complete genome.	0	5
GCA_040687945	False	Streptococcus pneumoniae TIGR4 chromosome, complete genome.	0	3
GCA_040687955	False	Streptococcus pneumoniae strain R1501 chromosome, complete genome.	0	7
GCA_040731245	False	Streptococcus sp. ZY19097 chromosome, complete genome.	1	10
GCA_040733935	False	Streptococcus mutans strain UA159-WCSS chromosome, complete genome.	1	2
GCA_040733985	False	Streptococcus mutans strain UA159 ykuR deletion chromosome, complete genome.	1	2
GCA_040782655	False	Streptococcus iniae strain QMA0445 chromosome, complete genome.	0	0
GCA_040782665	False	Streptococcus iniae strain QMA0462 chromosome, complete genome.	0	1
GCA_040782815	False	Streptococcus agalactiae strain QMA0274 chromosome, complete genome.	0	1
GCA_040782825	False	Streptococcus iniae strain QMA0139 chromosome, complete genome.	0	2
GCA_040782835	False	Streptococcus iniae strain QMA0186 chromosome, complete genome.	0	0
GCA_040782845	False	Streptococcus iniae strain QMA0177 chromosome, complete genome.	0	1
GCA_040782855	False	Streptococcus iniae strain QMA0139_CTAB chromosome, complete genome.	0	2
GCA_040782895	False	Streptococcus agalactiae strain QMA0321 chromosome, complete genome.	0	1
GCA_040783455	False	Streptococcus agalactiae strain QMA0539 chromosome, complete genome.	0	1
GCA_040783465	False	Streptococcus agalactiae strain QMA0522 chromosome, complete genome.	0	1
GCA_040783475	False	Streptococcus agalactiae strain QMA0496 chromosome, complete genome.	0	0
GCA_040801805	False	Streptococcus pluranimalium strain SS-15 chromosome, complete genome.	0	0
GCA_040836615	False	Streptococcus sp. ZY1909104 chromosome, complete genome.	1	3
GCA_040888245_1	True	Streptococcus wuxiensis strain 21WXBC0057M1 Scaffold9, whole genome shotgun sequence	0	0
GCA_040888305_1	True	Streptococcus fermentans strain BJSWXB5TM5 Scaffold9, whole genome shotgun sequence	0	0
GCA_040888325_1	True	Streptococcus jiangnanensis strain 21WXBC0044M1 Scaffold9, whole genome shotgun sequence	0	1
GCA_040930395	False	Streptococcus iniae strain ZQ2205 chromosome, complete genome.	0	2
GCA_040930515_1	True	Streptococcus huangxiaojuni strain H31 Scaffold9_1, whole genome shotgun sequence	0	0
GCA_040984445_1	True	Streptococcus sp. ZJ93 Scaffold131_1, whole genome shotgun sequence	0	0
GCA_041026655	False	Streptococcus sp. CP1998 chromosome, complete genome.	0	3
GCA_041071735	False	Streptococcus pyogenes strain 8373/17 chromosome, complete genome.	0	3
GCA_041071845	False	Streptococcus pyogenes strain 4958/15 chromosome, complete genome.	0	3
GCA_041072535	False	Streptococcus pyogenes strain 1966/14 chromosome, complete genome.	0	3
GCA_041072725	False	Streptococcus pyogenes strain 9606/11 chromosome, complete genome.	0	3
GCA_041072835	False	Streptococcus pyogenes strain 1510/08 chromosome, complete genome.	0	3
GCA_041073745	False	Streptococcus pyogenes strain 997/08 chromosome, complete genome.	0	3
GCA_041074175	False	Streptococcus pyogenes strain 1851/03 chromosome, complete genome.	0	2
GCA_041074825	False	Streptococcus pyogenes strain 400/03 chromosome, complete genome.	0	3
GCA_041081565	False	Streptococcus hillyeri strain S23-3001-2 chromosome, complete genome.	0	5
GCA_041081655	False	Streptococcus hillyeri strain S23-3001-1 chromosome, complete genome.	0	5
GCA_041154385	False	Streptococcus sp. SN-1 DNA, complete genome.	0	6
GCA_041154395	False	Streptococcus pneumoniae 16P28 DNA, complete genome.	0	6
GCA_041154405	False	Streptococcus pneumoniae 16P29 DNA, complete genome.	0	6
